checkpoint,task,episode_id,block,metric,horizon_idx,value
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,17,0.31422069668769836
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,18,0.315224289894104
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,19,0.3166828155517578
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,20,0.31596824526786804
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,21,0.3167327642440796
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,22,0.3152313530445099
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,23,0.31561753153800964
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,24,0.3170104920864105
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,25,0.3180828392505646
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,26,0.3170887529850006
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,27,0.3178040087223053
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,28,0.3158596158027649
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,29,0.31564682722091675
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,30,0.3184248208999634
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,31,0.31612804532051086
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,32,0.31789302825927734
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,33,0.3155810534954071
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,34,0.31591084599494934
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,35,0.3179956078529358
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,36,0.3151685893535614
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,37,0.31547993421554565
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,38,0.31744691729545593
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse_at_horizon_idx,39,0.31631359457969666
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,motion_token,mse,-1,0.35311248898506165
